site_id,site_name,suburb
725,FITZSIMONS NR PORTER,Templestowe
1137,WILLIAMSONS STH OF SERPELLS (FIRE SIG),Templestowe
1529,FITZSIMONS NORTH OF PARKWOOD,Templestowe
320,THOMPSONS/FOOTE/TEMPLESTOWE,Templestowe Lower
592,MANNINGHAM/MACEDON,Templestowe Lower
677,HIGH NR MAYFAIR,Templestowe Lower
681,FOOTE/HIGH,Templestowe Lower
685,TEMPLESTOWE/SHEAHANS,Templestowe Lower
690,THOMPSONS NR JEFFREY,Templestowe Lower
693,THOMPSONS NR WARATAH,Templestowe Lower
705,MANNINGHAM/AYR,Templestowe Lower
706,HIGH/LYNNWOOD,Templestowe Lower
1901,THOMPSONS/FEATHERTOP/WELLINGTON,Templestowe Lower
882,MOUNTAIN HWY NR FOREST,The Basin
883,FOREST NR CONYERS,The Basin
1577,"Mountain Hwy, Near Forrest Rd, The Basin",The Basin
1278,M80 GB EDGARS RD ONRAMP,Thomastown
1279,M80 GB DALTON RD ONRAMP,Thomastown
1282,M80 AB DALTON RD ONRAMP,Thomastown
2761,STATION NR CEDAR,Thomastown
2765,SETTLEMENT/WOOD,Thomastown
2766,EDGARS/VICTORIA,Thomastown
2767,MCKIMMIES NR CANBERRA,Thomastown
2768,DALTON/DAREBIN/ALEXANDER,Thomastown
2770,MAHONEYS/INDUSTRIAL,Thomastown
2788,EDGARS/WOLSELEY (COMALCO ACCESS),Thomastown
2789,MRR/EDGARS,Thomastown
2796,SETTLEMENT/NORTHGATE,Thomastown
2810,MAIN NR LANTANA,Thomastown
3229,HIGH/MAHONEYS/KEON,Thomastown
3230,HIGH/SETTLEMENT,Thomastown
3231,HIGH/MAIN,Thomastown
3234,HIGH/AUSTARC,Thomastown
3239,SETTLEMENT/APEX,Thomastown
3245,SETTLEMENT/BRAND,Thomastown
3742,KEON/DALTON,Thomastown
3744,METROPOLITAN RING ROAD/DALTON,Thomastown
3982,EDGARS/BARRY,Thomastown
4990,EDGARS/MAIN,Thomastown
4991,MAHONEYS/HUGHES,Thomastown
4994,DALTON/THE BOULEVARD,Thomastown
4999,HIGH/HEYINGTON/SPRING,Thomastown
40068,MRR WEST OF EDGARS GB,Thomastown
40070,WRR EAST OF EDGARS RD GB,Thomastown
40071,WRR HIGH ST GB,Thomastown
40072,WRR EAST OF HIGH ST GB,Thomastown
40074,WRR DALTON RD GB,Thomastown
40075,WRR ON DALTON RD ONRAMP GB,Thomastown
40077,WRR/DALTON RD ONRAMP GB,Thomastown
40078,WRR EAST OF DALTON RD GB,Thomastown
40091,WRR WEST OF DAREBIN CREEK AB,Thomastown
40092,WRR EAST OF DALTON RD AB,Thomastown
40094,WRR DALTON RD AB,Thomastown
40095,WRR/DALTON RD ONRAMP AB,Thomastown
40096,WRR WEST OF DALTON RD AB,Thomastown
40097,WRR EAST OF HIGH ST AB,Thomastown
40099,WRR EAST OF EDGARS RD AB,Thomastown
40100,WRR WEST OF EDGARS RD AB,Thomastown
2971,VICTORIA NR CLARENDON,Thornbury
3117,NORMANBY/LEINSTER,Thornbury
3266,STATION NR CLARENDON,Thornbury
3267,DAREBIN/STATION,Thornbury
3271,STATION NR MANSFIELD,Thornbury
3272,STATION NR COLLINS,Thornbury
4660,ST GEORGES/NORMANBY,Thornbury
4661,CLARENDON/HIGH/NORMANBY,Thornbury
4663,DAREBIN NR WALES,Thornbury
4664,DAREBIN/VICTORIA,Thornbury
4673,VICTORIA NR PENDER,Thornbury
4675,ST GEORGES/HUTTON,Thornbury
4677,HIGH NR MANSFIELD,Thornbury
4686,ST GEORGES/MILLER,Thornbury
591,STH GIPPS'D HWY NR LYALL,Tooradin
1739,"Toorak Road, West of Glenbervie Road",Toorak
2485,GLENFERRIE NR GARDINER,Toorak
2980,ORRONG/ST GEORGES,Toorak
2981,WILLIAMS NR CASSELL,Toorak
2984,MALVERN NR WESTBOURNE,Toorak
3840,MALVERN NR MERCER,Toorak
3853,TALBOT NR GLENFERRIE,Toorak
4746,TOORAK NR MATHOURA,Toorak
4747,TOORAK/GRANGE/CANTERBURY,Toorak
4748,TOORAK/ORRONG,Toorak
4749,TOORAK NR IRVING,Toorak
4750,TOORAK/KOOYONG,Toorak
4756,MALVERN NR A'BECKETT,Toorak
4758,MALVERN/CLENDON,Toorak
4779,MALVERN NR CHATSWORTH,Toorak
249,NEPEAN NR CARMICHAEL,Tootgarook
5186,GREAT OCEAN RD /DIGGERS WAY /RACV ENTRY,Torquay
5199,GREAT OCEAN RD / HOYLAKE,Torquay
5230,SURF COAST HWY/GROSSMANS/DARIAN,Torquay
5231,SURF COAST HWY NR BEACH,Torquay
5248,SURFCOAST/BEACON,Torquay
5357,SURF COAST HIGHWAY / BEACH ROAD,Torquay
1152,SUNSHINE/OLYMPIA,Tottenham
2519,PHW/CEMETERY,Tottenham
2685,SOMERVILLE/ALICK,Tottenham
6630,PHE NR CONTINGENT,Trafalgar
6697,PRINCES HWY/ASHBY,Trafalgar
5177,PRINCES HWY/AIRFIELD,Traralgon
6656,PRINCES HWY/VILLAGE,Traralgon
6682,GREY BTN FRANKLIN & WRIGHT,Traralgon
6683,FRANKLIN NR POST OFFICE PLACE,Traralgon
6684,SEYMOUR BTN FRANKLIN & CHURCH,Traralgon
6685,PHE/BREED                  TRARALGON,Traralgon
6686,PHE/FRANKLIN               TRARALGON,Traralgon
6688,PHE/GREY          TRARALGON,Traralgon
6690,SEYMOUR/FRANKLIN,Traralgon
6691,PHE NR LAFAYETTE,Traralgon
6692,PHE/SEYMOUR           TRARALGON,Traralgon
6695,PHE/LIDDIARD     TRARALGON,Traralgon
6696,HYLAND NR DUNBAR,Traralgon
6600,PHE/MINNIEDALE RD / WILMOT CRT,Traralgon East
6689,PHE/TRARALGON-MAFFRA/EASTERN RD,Traralgon East
4470,MT ALEXANDER/MOOLTAN,Travancore
4478,WESTERN LINK NB ENTRY/MT ALEXANDER,Travancore
4630,MT ALEXANDER RD/TRAVANCORE,Travancore
1218,LEAKES/MORRIS,Truganina
1262,LEAKES RD/BANFIELD CT,Truganina
1322,DOHERTYS RD / NITON / DUNMORE,Truganina
1351,BOUNDARY / DUNMORE / EFFICIE,Truganina
1434,Dohertys Road/Forsyth Road,Truganina
1518,SAYERS/WETLANDS,Truganina
1532,FORSYTH BETWEEN FEDERATION AND WATERWAYS,Truganina
1553,Palmers Road/Sedgefield Ave-TRUGANINA,Truganina
1554,Leakes Road  /Forsyth Road,Truganina
1713,Leakes Road / Prosperity Drive,Truganina
2688,ROBINSONS/CALARCO,Truganina
3473,DOHERTYS/JESSICA,Truganina
3529,Boundary Rd/Derrimut Dv/Moorinna - Derrim,Truganina
3655,PALMERS/DISTRIBUTION,Truganina
5271,SAYERS/MARQUANDS,Truganina
5277,SAYERS/DOUBELL,Truganina
5279,PALMERS/LEAKES,Truganina
5283,SAYERS/FORSYTH,Truganina
5290,BOUNDARY/LOT E ACCESS,Truganina
1275,M80 GB AIRPORT DRIVE ONRAMP,Tullamarine
1276,M80 GB MELROSE DRIVE ONRAMP,Tullamarine
1287,M80 AB AIRPORT DR ONRAMP,Tullamarine
1572,MELROSE DR/WATSON DR/SPRINGBANK ST,Tullamarine
2175,MICKLEHAM/GARDEN,Tullamarine
2177,MELROSE/TRADE PARK,Tullamarine
2649,SHARPS/AIRPORT,Tullamarine
2684,SOUTH CENTRE/ANNANDALE/BELLATERRA,Tullamarine
2749,SHARPS/SCHIAVELLO ENT,Tullamarine
2867,MELROSE/MALVERN/EXIT RAMP/CATERPILLAR,Tullamarine
2868,TULLAMARINE/MICKLEHAM,Tullamarine
2872,MICKLEHAM NR TANGEMERE,Tullamarine
2873,MELROSE/SHARPS/ENT RAMP,Tullamarine
2992,MICKLEHAM/ MELROSE / BROADMEADOWS,Tullamarine
3999,BROADMEADOWS/SHARPS/BARRIE,Tullamarine
40037,WRR EAST OF STEEL CREEK GB,Tullamarine
40038,WRR NR AIRPORT DR OFF GB,Tullamarine
40039,WRR NEAR AIRPORT DR ON GB,Tullamarine
40041,WRR BTW AIRPORT & MELROSE GB,Tullamarine
40042,WRR WEST OF MELROSE GB,Tullamarine
40043,WRR MELROSE ON RAMP GB,Tullamarine
40044,WRR WEST OF TULLAMARINE GB,Tullamarine
40046,WRR MAINLINE PASCOE OFF GB,Tullamarine
40124,WRR NEAR MELROSE DRIVE AB,Tullamarine
40125,WRR AIRPORT DR OFF AB,Tullamarine
40127,WRR NR STEEL CREEK ON RAMP AB,Tullamarine
40128,WRR WEST OF AIRPORT DR AB,Tullamarine
40129,WRR EAST OF STEEL CK AB,Tullamarine
40130,WRR WEST OF STEELE CREEK AB,Tullamarine
531,FRANKSTON-FLINDERS/MORNINGTON-TYABB,Tyabb
181,BURWOOD HWY NR WILLOW,Upper Ferntree Gully
182,BURWOOD HWY/DAWSON,Upper Ferntree Gully
868,BURWOOD HWY/MT DANDENONG TOURIST,Upper Ferntree Gully
872,BURWOOD HWY/FIRE STATION,Upper Ferntree Gully
920,BURWOOD HWY/MORRIS/MAST GULLY,Upwey
3496,MAIN NR MORRIS,Upwey
3497,MAIN NR MAHONEY,Upwey
366,BORONIA NR LUSK,Vermont
848,CANTERBURY/STEVENS,Vermont
849,CANTERBURY/MITCHAM/BORONIA,Vermont
850,CANTERBURY NR ANDREW,Vermont
851,CANTERBURY/HEATHERDALE,Vermont
865,CANTERBURY/ROOKS,Vermont
871,CANTERBURY/TERRARA,Vermont
100,BURWOOD HWY/LIVINGSTONE,Vermont South
166,BURWOOD HWY/HANOVER/HARTLAND,Vermont South
168,BURWOOD HWY/MORACK/TIP ENT/EXIT,Vermont South
411,SPRINGVALE/HAWTHORN,Vermont South
538,BURWOOD HWY/STANLEY/FORTESCUE,Vermont South
1590,Burwood Highway / Terrara Road,Vermont South
2018,BURWOOD HWY/BUNNINGS,Vermont South
3335,LWR PLENTY/GRANTHAM,Viewbank
3337,LWR PLENTY/CREW/MARTINS,Viewbank
5169,NORTHERN HWY/SPRINGRIDGE BVD,Wallan
5170,WALLAN-WHITTLESEA RD/ WINDHAM ST,Wallan
6214,NORTHERN HWY/WILLIAM,Wallan
6304,NORTHERN HIGHWAY / TAYLORS LANE,Wallan
6332,NORTHERN/QUEEN,Wallan
6333,NORTHERN/WATSON,Wallan
5190,BELLARINE HWY/WALLINGTON-OCEAN GROVE,Wallington
823,WARBURTON NR SEBIRE,Wandin North
6120,WANGARATTA (TONE)/SISELY,Wangaratta
6121,WANGARATTA (RYLEY)/GRETA,Wangaratta
6122,WANGARATTA (RYLEY)/WARBY,Wangaratta
6124,WANGARATTA (MURPHY)/REID,Wangaratta
120,MOUNTAIN HWY STH OF BARMAH,Wantirna
171,STUD/KNOX CITY ENT 1,Wantirna
367,BORONIA/WANTIRNA,Wantirna
773,MOUNTAIN HWY/HAROLD,Wantirna
774,MOUNTAIN HWY/WANTIRNA,Wantirna
775,MOUNTAIN HWY/BORONIA,Wantirna
776,MOUNTAIN HWY NR RACHELLE,Wantirna
783,STUD/COLEMAN/HAROLD,Wantirna
793,WANTIRNA NR SELKIRK,Wantirna
1104,BORONIA/EASTLINK,Wantirna
1144,BORONIA NR AMESBURY & ROXBURGH,Wantirna
1341,THAXTED NR HADLOW,Wantirna
1535,STUD RD BETWEEN PHYLLIS AND LEONARD,Wantirna
2020,BURWOOD HWY NR MILPERA,Wantirna
169,BURWOOD HWY/MOUNTAIN HWY,Wantirna South
170,BURWOOD HWY/STUD,Wantirna South
172,BURWOOD HWY/KNOX CITY ENT 2/TYNER,Wantirna South
173,BURWOOD HWY/KNOX CITY ENT 3/LYNNE,Wantirna South
175,STUD/KNOX TAFE COLLEGE ENT/RIVERPARK,Wantirna South
178,BURWOOD HWY/KNOX CITY ENT 5/TYNER,Wantirna South
180,BURWOOD HWY/KNOX CITY ENT 4,Wantirna South
369,BORONIA/STUD,Wantirna South
379,HIGH NR FONTEYN,Wantirna South
383,HIGH ST RD/CATHIES,Wantirna South
561,STUD(SERVICE) NR COLEMAN,Wantirna South
785,STUD/HIGH ST RD,Wantirna South
799,STUD/HARCREST BLVD,Wantirna South
1103,BURWOOD HWY/EASTLINK,Wantirna South
1105,HIGH STREET ROAD/EASTLINK,Wantirna South
1117,HIGH STREET/GEORGE,Wantirna South
2009,BURWOOD HWY/TEMPLETON/RENOU,Wantirna South
2012,BURWOOD HWY/HIGH ST RD/LEWIS,Wantirna South
2014,HIGH ST RD/TYNER,Wantirna South
2015,MELBOURNE NR HOBART (KNOX CITY),Wantirna South
3160,High Street Road near Wolf Street,Wantirna South
3705,STUD / MOCKRIDGE,Wantirna South
5130,WARBURTON HWY NR WATER WHEEL,Warburton
5158,PRINCES WAY/COLEMAN,Warragul
5161,DROUIN-WARRAGUL/LARDNERS TRACK,Warragul
6305,WARRAGUL KORUMBURRA/ALFRED,Warragul
6307,DROUIN WARRAGUL/NORMANBY,Warragul
6614,BURKE/COLEMAN,Warragul
6615,DROUIN-WARRAGUL NR LATROBE,Warragul
6619,BRANDY CREEK (VICTORIA) NR SMITH,Warragul
6620,BRANDY CREEK/ALBERT,Warragul
6621,MASON NR BARKLY,Warragul
315,WARRANDYTE NR ALEXANDER,Warrandyte
694,WARRANDYTE NR MELBOURNE HILL,Warrandyte
695,YARRA NR WHIPSTICK,Warrandyte
707,WARRANDYTE - RINGWOOD/FALCONER,Warrandyte South
6801,HOPKINS HIGHWAY / WOLLASTON ROAD,Warrnambool
6805,LAVA STREET btn KEPLER ST & LIEBIG ST,Warrnambool
6811,LIEBIG NR LAVA,Warrnambool
6812,PHW/BANYAN,Warrnambool
6813,PHW (RAGLAN ) / KING / HENNA,Warrnambool
6814,HOPKINS HWY / HAYLEY / NORTHPOINT SC,Warrnambool
6815,PHW (RAGLAN PDE) / FAIRY/JAMIESON,Warrnambool
6816,PERTOBE NR PARK ENT,Warrnambool
6817,PHW(RAGLAN)/KEPLER,Warrnambool
6818,PHW(RAGLAN)/LIEBIG,Warrnambool
6819,PHW(RAGLAN PDE)/CARAMUT/WALSH,Warrnambool
6820,PHW/K-MART ENTRANCE,Warrnambool
6821,PHW/SIMPSON/GLENROWE,Warrnambool
6822,PHW/MAHONEYS/HORNE,Warrnambool
6823,KOROIT NR LIEBIG & KEPLER,Warrnambool
6827,PHW (RAGLAN PDE)/MORRISS,Warrnambool
6828,PHW (RAGLAN PDE)/LAVEROCK,Warrnambool
6830,MERRI NR KEPLER,Warrnambool
6831,MC MEEKIN/ALBERT/KOROIT,Warrnambool
283,SPRINGVALE/GOVERNOR/HUTTON,Waterways
1169,GOVERNOR/BURDEKIN,Waterways
3341,GREENSBOROUGH HWY/WATSONIA,Watsonia
3648,WATSONIA NR MORWELL,Watsonia
3912,GREENSBOROUGH BYPASS/ELDER,Watsonia
4173,WATSONIA NR NELL,Watsonia
4177,WATSONIA NR GRACE,Watsonia
4172,GRIMSHAW/WATSONIA/MACORNA,Watsonia North
4187,GREENSBOROUGH HWY/GRIMSHAW ST,Watsonia North
5026,CORIO-WAURN PONDS/PIGDONS,Waurn Ponds
5829,GILLIES ST NR NORMAN ST,Wendouree
5878,MIDLAND HWY/SUNRAYSIA/HOWITT,Wendouree
5879,MIDLAND HWY (CRESWICK)/NORMAN,Wendouree
5901,HOWITT NR FOREST & SCHOOL LANE,Wendouree
5902,HOWITT/FOREST,Wendouree
5903,HOWITT/LEARMONTH/GILLIES,Wendouree
5904,SUNRAYSIA (HOWITT)/BURNBANK,Wendouree
5905,SUNRAYSIA (HOWITT)/DOWLING,Wendouree
1544,BALLAN ROAD / SPORT CENTRE ACCESS,Werribee
1716,Sneydes Rd/Princes Fwy IB Ramps,Werribee
3578,Sneydes Road / Hoppers Lane,Werribee
5001,DUNCANS/WATTON,Werribee
5003,PHW/OLD GEELONG,Werribee
5092,PHW/WERRIBEE/WATTON/SYNNOT,Werribee
5093,WERRIBEE MAIN RD(PHW)/CHERRY/SYNNOT,Werribee
5144,PFW/DUNCANS ENTRY RAMP I/B,Werribee
5145,PHW/PFW ENTRY RAMP I/B,Werribee
5233,PRINCES HWY NR FARM,Werribee
5239,HEATHS/WERRIBEE PLAZA/GLENDALE CRT,Werribee
5242,DUNCANS/COLLEGE,Werribee
5246,DERRIMUT/WARRINGA,Werribee
5249,WERRIBEE MAIN RD(PHW)/SYNNOT/BRIDGE,Werribee
5250,PHW(SYNNOT)/WEDGE,Werribee
5251,COTTRELL (EAST)/MARKET,Werribee
5253,DUNCANS/SYNNOT,Werribee
5255,BALLAN/CAMBRIDGE,Werribee
5257,WERRIBEE MAIN RD(PHW)/DERRIMUT,Werribee
5259,WERRIBEE/COTTRELL/PHW,Werribee
5260,CHERRY/RAILWAY,Werribee
5262,DERRIMUT/RAILWAY,Werribee
5265,DERRIMUT/WILLMOTT,Werribee
5272,SYNNOT BTN WEDGE & BRIDGE,Werribee
5276,TARNEIT/PARRAMATTA,Werribee
5287,SHAWS/MARKET,Werribee
5289,CHERRY NR WATTON,Werribee
5291,DUNCANS/FEDERATION TRAIL,Werribee
5322,PHW/WESTLEIGH DVE,Werribee
5346,Princes Hwy / Sneydes Rd / Tyrone St,Werribee
1714,Sneydes Road / Hoppers Lane South,Werribee South
1715,Sneydes Rd/Princes Fwy OB Ramps,Werribee South
5339,DUNCANS/K/PRINCES FWY OFF RAMP,Werribee South
6216,CALDER / GOLDEN SQUARE - LONG GULLY,West Bendigo
1503,ROBERTS BTW INDWE & WAIORA,West Footscray
1539,SUNSHINE/GEELONG,West Footscray
2507,PHW/GEELONG,West Footscray
2514,SOMERVILLE/PARAMOUNT,West Footscray
2518,SUNSHINE/ROBERTS,West Footscray
2520,ASHLEY/CENTRAL WEST PLAZA,West Footscray
4248,BARKLY/WARLEIGH,West Footscray
4253,BARKLY NR ARGYLE,West Footscray
4259,BARKLY NR CLARKE,West Footscray
4949,ASHLEY/SOUTH,West Footscray
4951,ASHLEY/SUNSHINE/DEMPSTER,West Footscray
1051,VICTORIA/ERROL,West Melbourne
1055,APPLETON DOCK LINK NR ENTERPRIZE,West Melbourne
1059,FRANKLIN/PEEL/WILLIAM,West Melbourne
1063,DUDLEY NR WILLIAM,West Melbourne
1228,MACKENZIE/DP WORLD EXIT,West Melbourne
1360,FOOTSCRAY (SERVICE RD) NR APPLETON DK RD,West Melbourne
1744,King Street North of Jeffcott Street,West Melbourne
2925,KING/LATROBE,West Melbourne
3162,Dynon Road/South Gate Entrance,West Melbourne
3286,Sims Street Near Footscray Road,West Melbourne
3405,DYNON/DOCK LINK,West Melbourne
3628,APPLETON DOCK/COODE,West Melbourne
3665,APPLETON DOCK/ENTERPRIZE,West Melbourne
3778,FOOTSCRAY/MARKET GATE 1.,West Melbourne
4374,FOOTSCRAY/APPLETON DOCK,West Melbourne
4375,FOOTSCRAY/MARKET GATE 4,West Melbourne
4376,FOOTSCRAY/MARKET GATE 2,West Melbourne
4377,FOOTSCRAY RD/DOCK LINK RD (COODE),West Melbourne
4378,FOOTSCRAY/LINFOX ACCESS,West Melbourne
4435,FOOTSCRAY/WESTERN LINK STH-BND OFF RAMP,West Melbourne
4436,FOOTSCRAY/WESTERN LINK NB ON & OFF RAMP,West Melbourne
4458,FOOTSCRAY/GATE F/WESTERN LINK SB ON RAMP,West Melbourne
4482,DYNON/KENSINGTON,West Melbourne
4483,DYNON/LLOYD,West Melbourne
4486,WESTERN LINK/DYNON ON RAMP NORTH BD,West Melbourne
4487,WESTERN LINK/DYNON OFF RAMP SOUTH BD,West Melbourne
4500,VICTORIA/DRYBURGH,West Melbourne
4503,VICTORIA/LEVESON,West Melbourne
4505,VICTORIA/WILLIAM/HOWARD,West Melbourne
4514,KING/ROSSLYN/CHETWYND,West Melbourne
4517,KING/DUDLEY,West Melbourne
4518,DRYBURGH/SPENCER/MILLER,West Melbourne
4519,SPENCER/ABBOTSFORD,West Melbourne
4520,SPENCER/HAWKE,West Melbourne
4521,SPENCER/DUDLEY,West Melbourne
4522,DUDLEY/ADDERLEY,West Melbourne
4524,KING/HAWKE,West Melbourne
6143,MELROSE STH OF LAWRENCE,West Wodonga
2169,MICKLEHAM/BROADMEADOWS DEV,Westmeadows
2858,MICKLEHAM/FAWKNER,Westmeadows
3992,RALEIGH NR RIDDELL,Westmeadows
265,MONASH/SPRINGVALE,Wheelers Hill
268,WELLINGTON/JACKSONS,Wheelers Hill
431,SPRINGVALE/MAGID,Wheelers Hill
449,FERNTREE GULLY/LUM,Wheelers Hill
454,FERNTREE GULLY/WATSONS/STRADA,Wheelers Hill
455,FERNTREE GULLY/JELLS,Wheelers Hill
498,JELLS/GRANDVIEW,Wheelers Hill
499,JELLS/WHEELERS HILL SHOPPING CENTRE,Wheelers Hill
1106,MONASH/SPRINGVALE O/B,Wheelers Hill
1464,Wellington Road near Haverbrack Dr,Wheelers Hill
40229,M1 IB West of Springvale Rd exit ramp,Wheelers Hill
40230,M1 OB West of Springvale Rd entry ramp,Wheelers Hill
40231,M1 OB E Springvale Rd entry ramp VSL,Wheelers Hill
40233,M1 OB East of Springvale Rd,Wheelers Hill
40234,M1 IB West of Wellington Rd entry ramp,Wheelers Hill
40235,M1 OB West of Wellington Rd exit ramp,Wheelers Hill
40236,M1 IB W Wellington Rd entry ramp VSL,Wheelers Hill
40237,M1 IB West of Wellington Rd 1,Wheelers Hill
40238,M1 OB West of Wellington Rd 2,Wheelers Hill
6224,MIDLAND HIGHWAY/SCOTT STREET,White Hills
6292,MIDLAND HWY/POWELL,White Hills
6293,MIDLAND HWY NR PLUMRIDGE,White Hills
1726,Plenty Rd/Laurel St/Wallan Rd,Whittlesea
1380,OVERTON/KENDALL,Williams Landing
1381,OVERTON/ROSS,Williams Landing
1399,PALMERS/PFW IB ON RAMP,Williams Landing
1505,PALMERS/OVERTON,Williams Landing
5146,PFW/FORSYTH ENTRY RAMP I/B,Williams Landing
5264,PFW/PALMERS RAMP I/B,Williams Landing
5284,SAYERS/PALMERS,Williams Landing
5292,SAYERS/PALMERS (STH),Williams Landing
5318,PALMERS/ASHCROFT,Williams Landing
1095,MELBOURNE NR HOSKING,Williamstown
3507,KOROROIT CREEK NR ADELINE,Williamstown
3525,FERGUSON BTW LYONS/BATH,Williamstown
4968,DOUGLAS NR STEVEDORE,Williamstown
4969,FERGUSON NR CECIL,Williamstown
3527,KOROROIT/MADDOX,Williamstown North
4978,FERGUSON NR MELBOURNE,Williamstown North
1242,ST KILDA RD NR UNION ST,Windsor
2300,ST KILDA/UNION,Windsor
2438,PHE NR THE AVENUE,Windsor
3387,PUNT/UNION,Windsor
4738,CHAPEL NR MADDOCK,Windsor
4761,HIGH/ST EDMONDS,Windsor
4763,HIGH/HORNBY/BANGS,Windsor
4774,CHAPEL NR UNION,Windsor
4777,WILLIAMS NR GOOCH,Windsor
1593,ELGIN ST B/W HIGH AND HOVELL,Wodonga
1594,ELGIN ST B/W HUME AND HIGH,Wodonga
1595,ELGIN ST B/W SMYTHE AND HUME,Wodonga
1596,LAWRENCE B/W HOVELL & HAVELOCK,Wodonga
1597,LAWRENCE B/W HAVELOCK & ETHEL,Wodonga
